Date,FXI_MCHI,FXI_KWEB,MCHI_KWEB,SYNC_INDEX
2015-07-13,0.9926481104686763,0.698533838158529,0.7164231779458708,0.8025350421910254
2015-07-14,0.9925237720354848,0.7080558172332783,0.7247444582947773,0.8084413491878468
2015-07-15,0.9926055973504883,0.7121651656382404,0.7290683526004725,0.8112797051964004
2015-07-16,0.9927415928196173,0.7229743769783002,0.7383198429782339,0.8180119375920505
2015-07-17,0.9925908919082057,0.7198917177990937,0.7362791250144659,0.8162539115739218
2015-07-20,0.992685182339403,0.7210758243932885,0.738030732955711,0.8172639132294676
2015-07-21,0.9926520887266783,0.7261663335953569,0.743181959956443,0.8206667940928262
2015-07-22,0.9926059833288616,0.7268533577042217,0.7428866197278143,0.8207819869202991
2015-07-23,0.9925473056866039,0.7289849659777523,0.74499121747395,0.8221744963794354
2015-07-24,0.99256991160442,0.7301242459375812,0.7453289966847063,0.8226743847422359
2015-07-27,0.9923151739393169,0.7412924533579346,0.7590878334744058,0.8308984869238859
2015-07-28,0.9924108248076368,0.735583178797426,0.7531474398167789,0.8270471478072805
2015-07-29,0.9924125552541896,0.7367856538003781,0.7546200387898784,0.8279394159481487
2015-07-30,0.9924637976000006,0.7407045722640908,0.7579022765053397,0.8303568821231436
2015-07-31,0.9924158492717045,0.7411075893896955,0.7581281338375039,0.8305505241663013
2015-08-03,0.992415559015084,0.7416723927928784,0.7587274250400524,0.8309384589493383
2015-08-04,0.9923765614378228,0.739766714095546,0.7555894987056533,0.8292442580796741
2015-08-05,0.9923427914810806,0.7386313520304809,0.7544984280580984,0.8284908571898866
2015-08-06,0.9919594193601041,0.7475906586087969,0.7630784633111924,0.834209513760031
2015-08-07,0.9920420434786733,0.7448512614523034,0.7600616948786584,0.8323183332698784
2015-08-10,0.9921147974055557,0.7504060979238937,0.765001513159449,0.8358408028296328
2015-08-11,0.9921681580623735,0.7365844980500373,0.7496429593387683,0.8261318718170596
2015-08-12,0.9921542364320811,0.7395327261271578,0.7517405233078104,0.827809161955683
2015-08-13,0.9920777112698296,0.7400717907667733,0.7521440360386782,0.8280978460250937
2015-08-14,0.991227522823805,0.7097127221564018,0.7231368364730784,0.8080256938177618
2015-08-17,0.9911410653414611,0.7182681219461178,0.7358099013902186,0.8150730295592657
2015-08-18,0.9913481002950838,0.7212349802184813,0.7387871798327633,0.8171234201154428
2015-08-19,0.991485161502754,0.7241018205898707,0.7412210152776577,0.8189359991234274
2015-08-20,0.9912320866498955,0.7259145588375411,0.7478214111324983,0.8216560188733116
2015-08-21,0.9909637749066069,0.7280432769884021,0.7484612450589674,0.8224894323179921
2015-08-24,0.990987633789962,0.7573520131683358,0.7789999148209037,0.8424465205930671
2015-08-25,0.991074852590362,0.7630557155266962,0.7862654434325642,0.8467986705165408
2015-08-26,0.9911878602744599,0.7644002007320972,0.7859485975658551,0.8471788861908042
2015-08-27,0.9915991490412723,0.7750269805692529,0.7956715405310518,0.8540992233805257
2015-08-28,0.9914222974564971,0.7709404224647671,0.792813228304231,0.8517253160751651
2015-08-31,0.9914748302880169,0.7739341177220812,0.7951185298584053,0.8535091592895011
2015-09-01,0.9918505348840466,0.7799615661270356,0.8006647971325559,0.8574922993812127
2015-09-02,0.9918779041214472,0.7795641944260432,0.8005350007485674,0.8573256997653527
2015-09-03,0.9918937382007575,0.7804797004738037,0.8014945345807827,0.8579559910851146
2015-09-04,0.9909216347456812,0.7846242122853965,0.8045217296528049,0.8600225255612942
2015-09-08,0.9915581357105632,0.7767119483339129,0.7988229324273126,0.8556976721572629
2015-09-09,0.991507693839039,0.7766394627328979,0.798631391727189,0.8555928494330419
2015-09-10,0.9914546157375467,0.7748694679206273,0.7965292338596993,0.8542844391726244
2015-09-11,0.9916698911757345,0.773964008229007,0.7952671114439738,0.853633670282905
2015-09-14,0.991637775402307,0.7725858436355437,0.7939415080685238,0.8527217090354582
2015-09-15,0.9919372975992732,0.7754580803409652,0.7983936208998202,0.8552629996133528
2015-09-16,0.9920277723112811,0.7824599146748815,0.8040412627443376,0.8595096499101668
2015-09-17,0.9920121905438041,0.7868809451754601,0.8076849202797365,0.8621926853330003
2015-09-18,0.9920140734867576,0.7859095673048523,0.8072847236681716,0.8617361214865938
2015-09-21,0.9920457076166709,0.7886136767372036,0.807841554625379,0.8628336463264178
2015-09-22,0.9920967187983623,0.7897885085893231,0.8097021316579066,0.8638624530151974
2015-09-23,0.9920422838744725,0.7910637406215879,0.8107252720874182,0.8646104321944929
2015-09-24,0.9920769110970439,0.7910618918096164,0.8106489902282432,0.8645959310449678
2015-09-25,0.9921293912724967,0.7915927241002099,0.8105898672401287,0.8647706608709451
2015-09-28,0.9919171142244672,0.7932038788231093,0.8121304401772195,0.8657504777415986
2015-09-29,0.9918421207980921,0.795876571365897,0.8153686399592844,0.8676957773744246
2015-09-30,0.9918374178296787,0.79785284494307,0.8169697170585228,0.8688866599437572
2015-10-01,0.9918597901361751,0.7998679473173784,0.8186577266025782,0.8701284880187106
2015-10-02,0.9921014059029073,0.8064729921317961,0.8251870613480516,0.874587153127585
2015-10-05,0.9917670988618683,0.8117851473109731,0.8300317940007198,0.8778613467245204
2015-10-06,0.9918581833533521,0.8109995607089024,0.8293659367834425,0.8774078936152323
2015-10-07,0.9917543529210252,0.808882058021228,0.8287330455013938,0.8764564854812157
2015-10-08,0.9917440894074677,0.8088024972138417,0.828622320864394,0.8763896358285678
2015-10-09,0.9916909850484118,0.8082724566227308,0.8278758882272789,0.8759464432994739
2015-10-12,0.9917571106512575,0.8082238402306074,0.8280161543072783,0.8759990350630478
2015-10-13,0.9917673113223979,0.8145400203117591,0.8341174802708663,0.8801416039683411
2015-10-14,0.9921964478728602,0.8108808075727276,0.8302107490300702,0.8777626681585526
2015-10-15,0.9923298731488384,0.8149713418627511,0.8340266089784811,0.8804426079966902
2015-10-16,0.9923339849449863,0.817659528968275,0.834973101894937,0.8816555386027328
2015-10-19,0.9923957715603438,0.8159024213680446,0.8335785800222826,0.880625590983557
2015-10-20,0.9923664532180917,0.8154591895212931,0.8334268351657805,0.8804174926350551
2015-10-21,0.9923967014979582,0.8139286759020818,0.8318889037620311,0.879404760387357
2015-10-22,0.9924599178136418,0.8158320616772898,0.8336741904660485,0.8806553899856601
2015-10-23,0.9925249510073204,0.8187381241269998,0.8361397873672628,0.882467620833861
2015-10-26,0.9925974727242685,0.8010916131668069,0.8202885716940689,0.8713258858617147
2015-10-27,0.992595978841852,0.8003542571889162,0.8195447235702599,0.8708316532003426
2015-10-28,0.9925879133163918,0.8009460102790816,0.8194470389800408,0.870993654191838
2015-10-29,0.9924952794738024,0.800514866239444,0.8191657162859003,0.870725287333049
2015-10-30,0.9924970814572756,0.7991217031514939,0.817511291578556,0.8697100253957751
2015-11-02,0.9924894726190444,0.7995489132710918,0.8179759855576265,0.8700047904825876
2015-11-03,0.992477963430273,0.7963267871956455,0.815980631351084,0.8682617939923342
2015-11-04,0.9923891172811989,0.7936274598131199,0.8133172775033377,0.8664446181992188
2015-11-05,0.9923798378536999,0.7903481578448562,0.8105658438878226,0.8644312798621262
2015-11-06,0.992311896810892,0.7859052091909896,0.8073021170099978,0.8618397410039598
2015-11-09,0.9923820477566212,0.7877348341135146,0.8087454889851802,0.8629541236184387
2015-11-10,0.9925971330299909,0.7798570716028232,0.7975704987842052,0.8566749011390064
2015-11-11,0.992397246766116,0.7703970458512573,0.7897755006514005,0.850856597756258
2015-11-12,0.9920161931361859,0.7957940432994894,0.8097093925973864,0.8658398763443539
2015-11-13,0.991441405636826,0.7825622682001977,0.7963824630683863,0.85679537896847
2015-11-16,0.9911846554412339,0.7991429826269044,0.8170189697007593,0.8691155359229659
2015-11-17,0.9911961269733816,0.8004316977165747,0.8179116190924715,0.8698464812608093
2015-11-18,0.9913029540042896,0.8010092237471184,0.8183388714881115,0.8702170164131732
2015-11-19,0.9911828694329258,0.7963087015205697,0.8142106977257012,0.8672340895597322
2015-11-20,0.9910919087362031,0.7956173896004292,0.8134778322365446,0.8667290435243924
2015-11-23,0.9910278932665283,0.7932211687660582,0.8114845500044315,0.8652445373456726
2015-11-24,0.9910716441950225,0.7929628040427592,0.8113726136628884,0.8651356873002234
2015-11-25,0.9910602885400865,0.7927743057251765,0.8109901089977275,0.8649415677543302
2015-11-27,0.9912084095498558,0.7935230873250713,0.8126310373218955,0.8657875113989407
2015-11-30,0.991050530084338,0.7950120794190637,0.8132745181873655,0.8664457092302559
2015-12-01,0.9910877780000786,0.7943572331949803,0.813278051048868,0.8662410207479757
2015-12-02,0.9911063176931464,0.7843459744336386,0.8025117745043594,0.8593213555437148
2015-12-03,0.9910370995746778,0.7914810683859607,0.8100060049418926,0.8641747243008436
2015-12-04,0.9910096082205937,0.7922326894589093,0.8110960112476224,0.8647794363090417
2015-12-07,0.9907182390238923,0.790473467985582,0.8104094345294175,0.8638670471796305
2015-12-08,0.9908036497718294,0.7901173250066108,0.8103085609949008,0.8637431785911137
2015-12-09,0.9907607003092165,0.7895716494441339,0.8094095357515665,0.8632472951683056
2015-12-10,0.990726352075745,0.7889630203774022,0.8109912442144717,0.863560205555873
2015-12-11,0.9908967683414416,0.793806495956747,0.8153980881545511,0.8667004508175798
2015-12-14,0.9909580528603193,0.7936751960305773,0.8158315875415023,0.866821612144133
2015-12-15,0.9910009599182823,0.7993683089769307,0.8210213407870598,0.8704635365607576
2015-12-16,0.9909166435364485,0.7984371981768785,0.820324199305449,0.869892680339592
2015-12-17,0.9909138644915934,0.8124009249919194,0.8356174083539717,0.8796440659458281
2015-12-18,0.9906150230361728,0.8091747660427272,0.8340950370845889,0.8779616087211629
2015-12-21,0.9908262193252372,0.8070833480158749,0.8327608022168663,0.8768901231859928
2015-12-22,0.990816203343189,0.8070727008868144,0.832838835644894,0.8769092466249657
2015-12-23,0.9905209535713335,0.8024428103739555,0.8303547518010522,0.8744395052487804
2015-12-24,0.9904093511798526,0.7998595329239864,0.8280093552439879,0.8727594131159423
2015-12-28,0.9902089389491172,0.7984629603425326,0.8267407512244822,0.8718042168387107
2015-12-29,0.9903745413533325,0.800129944115941,0.8251198462710131,0.8718747772467622
2015-12-30,0.9904886286860453,0.7992569086393839,0.8248965490223096,0.8715473621159129
